Date,Open,Hight,Low,Close,Volume,Quote_Volume,Trades_Count,VolumeGain,pricegain
2021-04-11 19:53:00,59681.0,59695.64,59666.75,59685.01,18.214086,1086998.34916291,892,17.282442061614926,0.011026500131894323
2021-04-11 19:54:00,59685.01,59720.67,59681.98,59704.41,10.444296,623595.28536199,739,-55.567379161165334,0.006719056316084604
2021-04-11 19:55:00,59704.4,59706.91,59666.7,59680.06,15.414851,919959.43611897,963,38.88280010969807,0.03248721915267705
2021-04-11 19:56:00,59680.06,59713.9,59676.77,59712.03,9.634475,575147.49914857,685,-46.9703049735972,-0.04076751462204209
2021-04-11 19:57:00,59712.04,59712.04,59680.11,59695.21,11.42364,681860.0158655,679,17.019785328648812,0.05358573701166325
2021-04-11 19:58:00,59695.21,59759.6,59695.21,59751.71,15.096255,901818.94572234,849,27.95893931048072,-0.028185270508263027
2021-04-11 19:59:00,59751.71,59751.71,59650.51,59705.53,29.937778,1787551.38143184,1020,68.41882444606783,0.09464745998883917
2021-04-11 20:00:00,59705.53,59747.85,59651.12,59672.32,29.616805,1768244.4485732,1117,-1.0859522604190286,-0.07728649104770113
2021-04-11 20:01:00,59672.32,59703.48,59665.94,59692.63,25.175503,1502593.73207359,1051,-16.279444786866257,-0.05562298835635193
2021-04-11 20:02:00,59692.63,59705.68,59670.71,59673.39,22.513224,1343714.78201257,1163,-11.175476574147142,0.03403588129302637
2021-04-11 20:03:00,59673.39,59749.33,59673.38,59739.27,13.11881,783278.88149318,917,-53.970447973116094,-0.032231784727865254
2021-04-11 20:04:00,59739.27,59743.24,59702.78,59735.27,11.683049,697783.63453991,846,-11.55797275268096,0.11040096766750107
2021-04-11 20:05:00,59735.28,59735.32,59679.25,59721.56,15.049269,898552.06990592,907,25.287558104249513,-0.006679023697475639
2021-04-11 20:06:00,59721.56,59721.57,59674.97,59680.04,12.662936,755850.08472629,887,-17.294160069344745,-0.02296800148924305
2021-04-11 20:07:00,59680.03,59729.25,59679.0,59729.24,12.089847,721857.71496858,743,-4.601500709755248,-0.06953937572963254
2021-04-11 20:08:00,59722.88,59740.3,59706.48,59729.24,16.214753,968464.27978359,883,29.3883551376291,0.07179956176295299
2021-04-11 20:09:00,59729.24,59736.99,59710.22,59715.95,12.320558,735790.30688933,712,-27.476643115069727,0.010649185035949138
2021-04-11 20:10:00,59715.95,59734.99,59685.58,59730.68,16.057808,958824.17060389,828,26.476254244959268,-0.022250408677559896
2021-04-11 20:11:00,59730.68,59759.99,59689.44,59700.02,19.091388,1140098.67460023,1007,17.316238284320008,0.024666776631709908
2021-04-11 20:12:00,59700.02,59700.02,59656.76,59671.66,13.226831,789316.45806663,876,-36.770276634090784,-0.05133040507826481
2021-04-11 20:13:00,59671.67,59733.47,59666.39,59730.27,14.250856,850684.57136109,819,7.4874075444650705,-0.04748742127724803
2021-04-11 20:14:00,59730.27,59733.47,59654.61,59669.04,18.871213,1126319.3926536,934,28.066901751001726,0.09820405562639412
2021-04-11 20:15:00,59669.03,59700.0,59634.48,59689.11,18.206273,1086371.96968135,935,-3.6111465555102717,-0.10252757939985813
2021-04-11 20:16:00,59689.12,59740.76,59681.39,59697.13,20.775575,1240564.87694126,871,13.272314542165725,0.033669057465823826
2021-04-11 20:17:00,59697.12,59737.22,59697.12,59737.22,9.392534,560915.72063483,673,-79.3751437150413,0.01340277759163122
2021-04-11 20:18:00,59737.21,59737.23,59700.5,59708.77,11.769027,702722.73380632,730,22.539174611491482,0.06715566848114474
2021-04-11 20:19:00,59708.77,59795.6,59708.77,59785.25,15.25267,911521.02337637,955,26.015224869115656,-0.04760851737133365
2021-04-11 20:20:00,59785.26,59789.34,59753.5,59761.88,22.515777,1345765.03752532,924,38.960327301838745,0.1281051343043904
2021-04-11 20:21:00,59761.89,59820.0,59739.28,59810.33,25.104373,1500758.44140866,1077,10.900795544555255,-0.03908990276199065
2021-04-11 20:22:00,59810.33,59810.33,59726.61,59773.69,27.409672,1638103.67249452,962,8.756866762183952,0.08105500010124889
2021-04-11 20:23:00,59773.69,59787.02,59760.7,59762.88,17.857272,1067411.7518595,792,-42.83024808930681,-0.061260320750611275
2021-04-11 20:24:00,59762.88,59778.64,59753.49,59774.03,10.240912,612047.25195363,708,-55.61825850318638,-0.01808487981920237
2021-04-11 20:25:00,59774.02,59774.02,59753.49,59764.66,14.719747,879692.8855255,728,36.27633642323306,0.018640333263730824
2021-04-11 20:26:00,59764.66,59764.67,59722.05,59755.06,14.77493,882693.5367878,846,0.3405217066829128,-0.015658976926757884
2021-04-11 20:27:00,59755.06,59774.06,59755.05,59774.06,17.039601,1018385.19606388,717,14.29954407668029,-0.016063004457833596
2021-04-11 20:28:00,59774.05,59779.1,59751.15,59774.78,18.569398,1109834.2580295,886,8.599245539455252,0.03177973547345836
2021-04-11 20:29:00,59774.77,59780.0,59752.71,59752.72,11.415653,682308.18757414,810,-48.6484522355455,0.0012045360821222317
2021-04-11 20:30:00,59752.72,59773.08,59750.0,59767.87,12.816904,765899.9655551,809,11.557012423096557,-0.03688847318022992
2021-04-11 20:31:00,59767.86,59769.93,59688.66,59702.02,29.597279,1767984.84571636,1148,83.65441037910124,0.025337758682786315
2021-04-11 20:32:00,59702.02,59702.02,59689.21,59699.98,15.794879,942848.74710024,755,-62.86897974045529,-0.11015954059589994
2021-04-11 20:33:00,59699.97,59715.0,59699.97,59706.22,10.248775,611943.92961045,813,-43.22652142973665,-0.0034337196630818134
2021-04-11 20:34:00,59706.21,59709.92,59695.25,59700.01,12.262703,732153.98529927,853,17.935019423739817,0.010452266558913514
2021-04-11 20:35:00,59700.0,59709.8,59677.49,59678.18,8.919756,532487.32604432,838,-31.843175782433647,-0.010400928144660426
2021-04-11 20:36:00,59678.19,59709.8,59678.19,59709.8,12.058906,719930.33117081,847,30.15953486209691,-0.03653266331657967
2021-04-11 20:37:00,59709.8,59709.8,59656.0,59661.54,16.864765,1006500.97331502,815,33.508076704314064,0.05296742411255995
2021-04-11 20:38:00,59661.54,59668.7,59630.0,59630.0,11.450257,682930.1474324,826,-38.78426309271784,-0.08082425330515619
2021-04-11 20:39:00,59630.01,59670.0,59630.01,59638.27,21.210576,1265362.49721278,787,61.67213379913713,-0.05284811622361385
2021-04-11 20:40:00,59638.27,59659.15,59634.88,59637.63,15.134865,902749.63931626,780,-33.766865855431135,0.013852085552223947
2021-04-11 20:41:00,59637.63,59654.95,59631.85,59650.02,12.477812,744240.45325014,764,-19.30810881477495,-0.0010731364273319777
2021-04-11 20:42:00,59650.02,59650.51,59630.0,59635.64,15.819959,943421.17171039,796,23.71486400507507,0.020775473472034456
2021-04-11 20:43:00,59635.64,59635.64,59616.94,59624.89,14.984021,893413.98990152,860,-5.446274455724838,-0.024107284456897915
2021-04-11 20:44:00,59624.89,59659.94,59624.88,59629.29,21.47041,1280585.08477705,786,36.002228199416066,-0.01802613336588932
2021-04-11 20:45:00,59629.3,59631.68,59541.74,59550.0,49.771866,2964959.54299223,1577,83.95463165209492,0.007396240060164594
2021-04-11 20:46:00,59550.0,59550.0,59502.05,59513.15,38.105182,2268162.07249987,1560,-26.78935436471307,-0.13298831279253687
2021-04-11 20:47:00,59513.14,59524.92,59502.98,59523.35,29.751521,1770696.05601189,872,-24.75971225836238,-0.06189756507136712
2021-04-11 20:48:00,59523.36,59559.99,59523.35,59558.0,27.270014,1623637.46693996,862,-8.670373909051808,0.01717267816820911
2021-04-11 20:49:00,59558.0,59585.29,59537.0,59538.09,27.468994,1636053.17485791,1145,0.7617758445685142,0.058195639493474616
2021-04-11 20:50:00,59538.08,59538.09,59479.0,59491.1,54.671047,3253084.53712712,1402,68.73168939671463,-0.03344638839449798
2021-04-11 20:51:00,59491.1,59548.75,59491.1,59533.3,51.521299,3065947.27868041,987,-5.9247049759890915,-0.07890748240454437
2021-04-11 20:52:00,59533.3,59550.0,59524.9,59538.64,18.116363,1078665.07024994,825,-104.46323542927279,0.07093498019032918
2021-04-11 20:53:00,59538.64,59556.44,59528.98,59549.97,32.994587,1964639.88830972,1136,59.958473504355595,0.008969769859890064
2021-04-11 20:54:00,59549.97,59584.86,59543.05,59573.37,19.504498,1161759.74569289,868,-52.53730878281817,0.0190296587224692
2021-04-11 20:55:00,59573.37,59586.3,59573.0,59578.52,11.697965,696989.69485724,949,-51.09205310793282,0.039294730123295984
2021-04-11 20:56:00,59578.52,59580.0,59561.52,59579.28,10.742467,639978.5740992,864,-8.53359278311207,0.008644802199353485
2021-04-11 20:57:00,59579.29,59624.65,59576.44,59624.65,10.632921,633620.3960061,991,-0.9984667175016846,0.0012924120975199571
2021-04-11 20:58:00,59624.65,59646.31,59623.25,59643.79,12.047386,718432.34344128,836,12.562150682023843,0.07613383778155569
2021-04-11 20:59:00,59643.79,59708.22,59643.79,59707.8,26.490911,1581076.78308804,1052,78.87898647147283,0.032100817363289735
2021-04-11 21:00:00,59707.79,59707.81,59580.9,59592.86,27.328242,1629565.22888651,1152,3.020712529409628,0.10730371091440816
2021-04-11 21:01:00,59593.1,59638.53,59591.33,59627.58,11.449109,682587.69530618,825,-87.01775173814416,-0.19208548834247496
2021-04-11 21:02:00,59627.57,59663.41,59605.3,59625.32,42.394288,2528054.33163264,941,130.93142368831684,0.05784226697387318
2021-04-11 21:03:00,59625.33,59632.57,59604.41,59605.44,11.974425,713880.56249123,890,-126.44895780563172,-0.0037566514952680485
2021-04-11 21:04:00,59605.43,59621.39,59590.93,59611.51,25.505976,1520298.89721673,1200,75.59465684916103,-0.03337507733710554
2021-04-11 21:05:00,59611.52,59613.65,59590.98,59598.47,10.382044,618830.48745883,840,-89.88308512497062,0.010217189943939609
2021-04-11 21:06:00,59598.47,59598.47,59590.62,59592.84,6.779576,404026.86885601,571,-42.63500033456928,-0.021891741730450942
2021-04-11 21:07:00,59592.83,59593.26,59565.82,59569.0,14.165011,843966.4957593,831,73.66314140213728,-0.009463330182801766
2021-04-11 21:08:00,59569.01,59569.01,59563.59,59564.39,7.990605,475957.22121162,563,-57.27848180517737,-0.03997125157506609
2021-04-11 21:09:00,59563.93,59563.94,59525.23,59528.26,21.786568,1297079.78370407,959,100.25427176714699,-0.008527924167278655
2021-04-11 21:10:00,59528.26,59601.99,59528.25,59587.94,18.843527,1122359.86480792,840,-14.468192667900254,-0.05988523591374806
2021-04-11 21:11:00,59587.94,59600.0,59584.93,59599.71,11.085709,660637.28322836,721,-52.998381998467636,0.10025490414131699
2021-04-11 21:12:00,59599.72,59647.06,59599.71,59638.86,15.22582,907808.88671915,838,31.782892946993524,0.019769100928801464
2021-04-11 21:13:00,59638.87,59643.91,59613.62,59629.44,12.50495,745694.83221958,615,-19.671743484707807,0.0656882280654969
2021-04-11 21:14:00,59629.45,59630.05,59600.57,59604.38,22.166137,1321545.25114943,761,57.22405313010081,-0.015795067881074765
2021-04-11 21:15:00,59603.01,59603.25,59566.36,59582.07,9.176191,546751.17934994,707,-88.25631591470517,-0.04434050624313457
2021-04-11 21:16:00,59582.07,59589.42,59570.95,59573.78,8.535137,508513.5048476,571,-7.2502043231533575,-0.03513245388110375
2021-04-11 21:17:00,59573.78,59597.3,59556.17,59578.03,16.200184,965116.00454684,916,64.07565327380891,-0.013913581720137458
2021-04-11 21:18:00,59578.02,59600.0,59574.1,59587.25,14.569455,868159.20428091,760,-10.58731931677084,0.007117225061081811
2021-04-11 21:19:00,59587.25,59600.0,59587.24,59599.94,14.187668,845483.19394498,851,-2.6466821831886187,0.015492290613217108
2021-04-11 21:20:00,59599.94,59600.0,59588.28,59599.99,11.803336,703409.77893264,751,-18.396866875896865,0.021296502187961863
2021-04-11 21:21:00,59599.99,59613.96,59596.44,59599.32,8.073556,481198.71667312,655,-37.96593051545539,8.38927018964597e-05
2021-04-11 21:22:00,59600.0,59617.3,59597.24,59609.3,10.296682,613767.41687532,727,24.333573934039027,1.6778526301663987e-05
2021-04-11 21:23:00,59609.3,59612.94,59597.93,59606.47,9.23466,550443.69462944,755,-10.889138599410035,0.015604026845639218
2021-04-11 21:24:00,59605.74,59616.98,59597.93,59597.93,12.937978,771216.68376091,850,33.72447060568222,-0.005972222455230547
2021-04-11 21:25:00,59597.93,59597.94,59567.53,59571.33,12.790612,762092.26473983,1093,-1.1901745877231942,-0.013102764935046807
2021-04-11 21:26:00,59571.33,59571.33,59527.07,59545.79,22.29145,1327410.86616167,1178,55.49179760349835,-0.044632422636148306
2021-04-11 21:27:00,59548.24,59593.96,59545.82,59584.58,12.502936,744798.92840682,846,-57.78713195320214,-0.03876025598220645
2021-04-11 21:28:00,59584.58,59602.76,59565.47,59594.25,14.096537,839953.2727786,1050,12.023197545009179,0.061026152914012144
2021-04-11 21:29:00,59594.24,59597.24,59535.62,59542.73,15.854883,944483.20490077,1088,11.729164213765833,0.016212248202474022
2021-04-11 21:30:00,59542.72,59544.65,59500.0,59503.26,22.899791,1362975.2629236,1336,36.67873777563956,-0.0864513080458762
2021-04-11 21:31:00,59502.79,59514.43,59490.96,59508.77,37.585304,2236481.75899971,1503,49.52339842525023,-0.06706109495837609
2021-04-11 21:32:00,59506.13,59515.85,59488.57,59498.29,25.0339,1489610.85200923,1638,-40.6389075112426,0.005613182171781972
2021-04-11 21:33:00,59498.29,59521.6,59490.59,59519.01,19.241817,1144977.55683728,952,-26.31298768989292,-0.01317511321942133
2021-04-11 21:34:00,59519.01,59609.93,59519.01,59601.6,21.613621,1287784.45006354,1079,11.753822544341608,0.03482453025120957
2021-04-11 21:35:00,59601.45,59605.94,59569.86,59581.49,18.211307,1085158.56970008,1131,-17.119713773906405,0.13851036836800557
2021-04-11 21:36:00,59584.21,59584.21,59571.24,59571.75,6.9447,413746.3142063,805,-96.42283840962389,-0.028925470772944717
2021-04-11 21:37:00,59571.75,59573.79,59571.24,59571.66,7.224853,430396.58214937,717,3.9454049324404115,-0.02091158043381336
2021-04-11 21:38:00,59571.65,59633.97,59565.16,59632.81,26.62057,1586519.6155557,1090,130.45909072774703,-0.00016786480168118345
2021-04-11 21:39:00,59631.68,59634.0,59617.47,59623.91,17.936637,1069499.69272035,742,-39.435173377983084,0.10076940961010195
2021-04-11 21:40:00,59623.91,59646.31,59623.9,59644.51,36.069949,2150989.44688224,899,69.87369818998393,-0.01302998674529432
2021-04-11 21:41:00,59645.24,59664.76,59641.86,59651.06,24.366246,1453501.01297153,1001,-39.19528061932326,0.03577423889173925
2021-04-11 21:42:00,59651.05,59651.06,59628.99,59629.0,11.935362,711850.41230616,895,-71.38626226542294,0.009740928194790222
2021-04-11 21:43:00,59628.99,59634.47,59613.24,59630.0,15.759428,939631.94798253,856,27.76204596276771,-0.03698174633975926
2021-04-11 21:44:00,59630.0,59680.36,59620.32,59675.77,10.109158,602948.79721318,877,-44.36559741801136,0.0016938069888450258
2021-04-11 21:45:00,59675.78,59675.78,59607.28,59607.29,14.06782,838915.83334145,800,33.02781038951544,0.07677343618983645
2021-04-11 21:46:00,59607.28,59623.03,59603.02,59603.02,8.3089,495297.91245425,577,-52.695095873047535,-0.11478693701196807
2021-04-11 21:47:00,59603.02,59622.63,59587.99,59587.99,9.454616,563522.8550328,725,12.904846684621507,-0.007146778044564428
2021-04-11 21:48:00,59587.99,59600.0,59574.99,59589.99,12.961064,772330.8924368,788,31.5205183619047,-0.02521684303915528
2021-04-11 21:49:00,59589.99,59625.74,59575.15,59623.0,14.244571,848937.06442968,788,9.457197916476092,0.0033563810425629725
2021-04-11 21:50:00,59623.0,59623.01,59555.73,59555.73,14.932568,889727.72803337,906,4.693043785845557,0.05539520983306456
2021-04-11 21:51:00,59555.73,59580.03,59530.8,59580.03,29.148732,1736084.98367392,890,66.84723553873006,-0.11282558744107885
2021-04-11 21:52:00,59580.03,59628.1,59555.71,59555.72,27.276191,1625266.31040141,778,-6.596088309093971,0.040802119292293604
2021-04-11 21:53:00,59555.72,59594.68,59551.04,59592.25,18.205786,1084541.58814836,835,-40.4514287366271,-0.04080226210023685
2021-04-11 21:54:00,59592.25,59595.98,59560.33,59570.78,12.807996,763053.98324723,720,-35.15838972054198,0.06133751720238667
2021-04-11 21:55:00,59575.23,59590.0,59568.09,59576.05,11.801061,703079.71222337,597,-8.185850605258707,-0.028560760837181842
2021-04-11 21:56:00,59576.05,59577.86,59568.84,59577.15,8.343578,497048.47307635,633,-34.678272135459856,0.0013764109681124737
2021-04-11 21:57:00,59577.15,59577.16,59561.02,59568.1,8.115295,483433.15461239,618,-2.7774500474456056,0.0018463795434575658
2021-04-11 21:58:00,59568.1,59580.0,59568.09,59579.09,10.459327,623114.33297564,579,25.381696976777246,-0.015190387589880672
2021-04-11 21:59:00,59579.09,59631.7,59579.09,59610.72,13.449078,801538.70699502,751,25.180324210274758,0.018449472116777166
2021-04-11 22:00:00,59610.72,59636.41,59527.55,59527.56,65.961161,3930524.81224379,1471,158.99949718812107,0.05308909551993146
2021-04-11 22:01:00,59527.56,59576.78,59527.29,59549.3,15.527079,924591.30655274,1225,-144.71764268361127,-0.1395051091481636
2021-04-11 22:02:00,59549.3,59555.0,59542.51,59542.51,13.516788,804883.41165925,1086,-13.865437242996773,0.03652089889121246
2021-04-11 22:03:00,59542.51,59542.52,59500.0,59500.0,31.618115,1881982.94403089,1265,84.93838207287206,-0.011402317071740331
2021-04-11 22:04:00,59500.0,59500.01,59453.1,59456.4,53.262961,3168177.83681672,1556,52.08306292961835,-0.07139437017351646
2021-04-11 22:05:00,59456.39,59460.28,59433.29,59460.27,43.585558,2591177.70672118,1603,-20.104412235489168,-0.07329411764706029
2021-04-11 22:06:00,59460.27,59507.39,59460.27,59488.67,23.30805,1386414.83584649,1360,-62.53913250329274,0.006525791424594196
2021-04-11 22:07:00,59488.66,59536.36,59480.35,59510.46,14.70055,874750.27690807,1246,-46.053799152522245,0.047746167314755006
2021-04-11 22:08:00,59510.45,59510.46,59461.27,59504.8,24.447082,1454220.93369812,1019,50.828714764413675,0.03662882976351867
2021-04-11 22:09:00,59504.8,59555.38,59504.8,59538.77,45.058267,2682462.88111467,1221,61.226504153811725,-0.009494130862719441
2021-04-11 22:10:00,59542.31,59549.99,59504.74,59521.6,20.721272,1233322.57420858,872,-77.70235506753215,0.06303693147442502
2021-04-11 22:11:00,59521.61,59574.46,59516.88,59571.58,15.167621,903042.0997778,1132,-31.169791185747275,-0.0347651946993599
2021-04-11 22:12:00,59571.58,59571.58,59549.95,59551.94,13.660206,813558.7765825,876,-10.435099892061093,0.08395270222025797
2021-04-11 22:13:00,59551.94,59599.0,59550.01,59578.2,14.627086,871477.53581988,995,6.877191263992373,-0.032968741134609125
2021-04-11 22:14:00,59578.2,59609.96,59557.0,59609.5,20.258107,1206843.25007982,948,32.55732571169007,0.04409596060177545
2021-04-11 22:15:00,59605.09,59606.49,59563.41,59575.33,25.677585,1529992.60186961,1217,23.72548337052196,0.04513395839418344
2021-04-11 22:16:00,59575.32,59575.33,59551.91,59551.91,18.232754,1086075.61056744,745,-34.269205793486165,-0.04994539895837313
2021-04-11 22:17:00,59551.92,59628.31,59551.91,59622.2,21.544402,1283941.60942475,1333,16.736388662937863,-0.03927800975302986
2021-04-11 22:18:00,59626.88,59686.82,59618.98,59686.82,25.785182,1538090.48210246,1270,18.060697166104895,0.12587335555260815
2021-04-11 22:19:00,59686.81,59714.8,59680.36,59714.0,23.550037,1405759.53581051,1306,-8.996394876901874,0.10050836132966534
2021-04-11 22:20:00,59714.0,59741.37,59713.99,59729.92,22.615207,1350859.54010783,1200,-3.9836665378496114,0.04555445332059538
2021-04-11 22:21:00,59729.93,59729.93,59693.69,59701.34,40.520714,2419500.55849631,1596,58.28200518611363,0.02667716113473606
2021-04-11 22:22:00,59701.34,59780.0,59697.88,59779.81,16.827481,1005154.89670636,1157,-87.84194823716852,-0.04786545036969958
2021-04-11 22:23:00,59779.81,59971.31,59729.94,59920.75,124.466808,7453573.18657322,3833,200.35518840574343,0.13143758582303544
2021-04-11 22:24:00,59920.75,60020.0,59891.77,59932.09,86.422184,5181783.11378159,2719,-36.35443122708036,0.235765219059747
2021-04-11 22:25:00,59932.08,59979.24,59891.76,59975.95,30.493764,1827528.81912716,1396,-104.2184545279766,0.01890830805688637
2021-04-11 22:26:00,59975.95,60028.8,59975.29,60017.55,43.621814,2617699.35984592,1552,35.93311428645543,0.07319952853295231
2021-04-11 22:27:00,60017.55,60070.25,59993.75,60055.65,78.178848,4693463.7506347,1877,58.38750243707587,0.06936113558853041
2021-04-11 22:28:00,60055.66,60070.71,59980.0,59987.8,104.972804,6302627.3710355,1557,29.47957400277313,0.06349809347432345
2021-04-11 22:29:00,59987.79,60060.49,59971.3,60009.73,65.661024,3941070.71553013,1971,-46.95141478789482,-0.11301182935963272
2021-04-11 22:30:00,60009.72,60080.0,60009.62,60079.99,51.059196,3065641.27977158,1263,-25.119566741930576,0.036557439438933415
2021-04-11 22:31:00,60079.99,60094.37,60032.85,60041.82,41.805976,2511368.57394206,1618,-19.942892105028122,0.11709769683976301
2021-04-11 22:32:00,60041.82,60065.15,59927.91,59934.29,48.370355,2901887.75980247,1607,14.453362373913322,-0.06353196796470284
2021-04-11 22:33:00,59934.3,59934.3,59880.31,59880.34,24.155455,1447328.09016423,1116,-69.56423167309144,-0.17907518459633343
2021-04-11 22:34:00,59880.34,59928.49,59875.65,59890.59,16.211368,971160.95699785,965,-39.89822204101357,-0.09003191828386159
2021-04-11 22:35:00,59890.59,59900.35,59872.1,59878.46,17.816152,1066989.883364,1284,9.410455116107713,0.01711747127688401
2021-04-11 22:36:00,59878.46,59900.04,59821.14,59830.45,65.170947,3902229.97847231,1161,129.67066881868814,-0.020253599104624875
2021-04-11 22:37:00,59830.51,59835.92,59785.71,59803.92,26.363229,1576647.38886915,1232,-90.62474922501346,-0.08007887978414008
2021-04-11 22:38:00,59803.91,59839.32,59789.51,59792.02,21.263402,1271819.00666204,926,-21.485252239443124,-0.044458922379231325
2021-04-11 22:39:00,59792.01,59800.0,59763.62,59773.35,19.157277,1145171.4283263,1216,-10.489381957197178,-0.01989836450493332
2021-04-11 22:40:00,59773.35,59853.92,59769.86,59849.4,27.143674,1623813.15126665,931,34.92228356197377,-0.031208183166953063
2021-04-11 22:41:00,59849.39,59885.07,59843.5,59850.01,15.040772,900499.05356595,1230,-58.95833458576044,0.1272138837793202
2021-04-11 22:42:00,59850.0,59887.53,59822.89,59827.22,15.980028,956458.47056939,729,6.028825621297326,0.0010192250915252998
2021-04-11 22:43:00,59827.21,59879.68,59820.93,59820.93,13.290578,795482.44315623,996,-18.4288592484231,-0.038078529657481486
2021-04-11 22:44:00,59820.94,59863.38,59820.0,59853.13,16.305696,975811.63305839,1054,20.432079153611507,-0.010480181175076542
2021-04-11 22:45:00,59853.14,59924.52,59847.32,59901.93,26.028758,1559044.90046372,1209,46.855910058281665,0.053827305288067784
2021-04-11 22:46:00,59901.93,59901.94,59862.56,59880.57,18.038144,1080015.51990593,936,-36.709797915535546,0.08151619113048181
2021-04-11 22:47:00,59880.56,60000.0,59870.38,59999.99,41.562741,2491597.14181323,1730,83.59485159519885,-0.035674977417254894
2021-04-11 22:48:00,59999.99,60042.31,59965.89,59965.9,58.985968,3538707.55373125,1668,35.08376353970842,0.19944703255947438
2021-04-11 22:49:00,59965.89,60007.42,59954.45,59995.99,17.982321,1078691.78958461,1504,-118.8012561693279,-0.05683334280555119
2021-04-11 22:50:00,59995.99,60061.24,59968.92,60060.41,30.90975,1854758.43128909,1386,54.200546088718724,0.05019520263935817
2021-04-11 22:51:00,60060.41,60100.0,60039.23,60067.99,42.022609,2524789.48183933,2133,30.840322386345303,0.10737384281851448
2021-04-11 22:52:00,60068.0,60072.89,60027.57,60028.52,22.899912,1374974.87935704,1245,-60.772222432945135,0.012637276368909767
2021-04-11 22:53:00,60028.51,60130.57,60028.51,60106.97,30.52009,1833862.59458391,1806,28.798898846969823,-0.06574215888659474
2021-04-11 22:54:00,60106.97,60106.98,60036.76,60042.17,25.792881,1549321.52263297,1248,-16.86073420958139,0.13070456021646581
2021-04-11 22:55:00,60042.16,60047.11,60005.74,60034.74,16.786019,1007622.72072957,1300,-43.02232931704509,-0.10782443367216565
2021-04-11 22:56:00,60034.73,60034.77,59983.28,59989.09,20.696843,1242063.40423466,1165,20.918021772013542,-0.012374638087642165
2021-04-11 22:57:00,59989.08,59989.09,59960.0,59978.31,15.085999,904745.41369911,1104,-31.68757180039337,-0.07603931924071716
2021-04-11 22:58:00,59978.31,60057.0,59978.3,60037.12,31.343377,1881078.42682644,1298,73.1946929356217,-0.017953267494685843
2021-04-11 22:59:00,60037.12,60116.29,60037.11,60101.68,38.832718,2333059.71125185,1149,21.53353432356076,0.0980521125053535
2021-04-11 23:00:00,60101.68,60107.96,60036.32,60059.14,26.998534,1621905.34990129,1191,-36.35789868589747,0.10753347262493218
2021-04-11 23:01:00,60059.2,60070.94,59993.61,60023.4,21.485339,1289600.45187353,1191,-22.926915687723863,-0.0706802205861834
2021-04-11 23:02:00,60023.41,60049.77,59978.31,59989.27,25.18135,1511194.95295556,1313,15.856825427178867,-0.05959120334602108
2021-04-11 23:03:00,59989.27,60049.78,59970.36,60039.72,50.130986,3007625.57828421,1751,68.82502255952855,-0.056877808175193056
2021-04-11 23:04:00,60039.71,60049.45,60000.0,60030.42,24.079201,1445265.59279682,1205,-73.28578171169579,0.0840817032779384
2021-04-11 23:05:00,60030.42,60030.97,59978.32,60006.08,22.628469,1357742.09298879,1501,-6.2470011616115695,-0.015473092724804793
2021-04-11 23:06:00,60006.08,60006.13,59964.81,59984.61,26.438406,1585927.07209875,1210,15.534604556980408,-0.040546109788996976
2021-04-11 23:07:00,59984.62,59999.84,59964.81,59973.58,21.722501,1302780.23218921,1170,-19.666851889464105,-0.03576304267833841
2021-04-11 23:08:00,59973.57,59995.77,59965.51,59993.75,12.676046,760338.95843981,1023,-53.849156815970225,-0.018421388682632323
2021-04-11 23:09:00,59993.75,60000.0,59964.88,59964.88,31.638571,1897799.52144098,1357,91.46860155745047,0.03364815534576682
2021-04-11 23:10:00,59964.89,60030.46,59964.88,59996.05,17.903592,1074280.69308048,999,-56.90437534910623,-0.04810501093863717
2021-04-11 23:11:00,59996.05,60005.16,59980.32,59984.47,11.661017,699553.01097159,1231,-42.89650185584406,0.051963740782312584
2021-04-11 23:12:00,59984.46,59984.46,59960.0,59978.62,16.421113,984744.14014748,788,34.19402759091787,-0.019317938430951642
2021-04-11 23:13:00,59978.63,59982.21,59907.26,59951.96,34.265019,2053820.56874341,1322,73.50751784489299,-0.009719183935308351
2021-04-11 23:14:00,59949.99,59953.97,59900.0,59934.84,21.225749,1271944.75113844,1127,-47.9154721365918,-0.04775034041291093
2021-04-11 23:15:00,59934.83,59985.54,59906.98,59939.81,18.650918,1118238.46037172,1232,-12.879238542099394,-0.02528774400128997
2021-04-11 23:16:00,59940.87,59940.88,59908.95,59916.8,11.040529,661601.84912772,748,-52.48459842575242,0.010077612633585531
2021-04-11 23:17:00,59916.8,59970.57,59914.34,59949.79,14.85997,890984.19596946,1168,29.766275126683905,-0.040156240641819885
2021-04-11 23:18:00,59949.78,59952.75,59926.09,59935.3,9.111051,546107.50205585,746,-48.951084332873556,0.05504299295022719
2021-04-11 23:19:00,59935.29,59967.99,59925.48,59955.05,8.176651,490144.73310157,980,-10.811512540962113,-0.02417023048291167
2021-04-11 23:20:00,59955.05,59977.29,59950.0,59955.96,9.716274,582581.31679337,900,17.276805417487278,0.03296889028150396
2021-04-11 23:21:00,59955.96,59996.0,59922.08,59990.0,22.271955,1335610.31533553,1050,82.96748560695876,0.001517803754635949
2021-04-11 23:22:00,59989.99,60058.01,59961.22,60023.07,35.432647,2126228.62796432,1166,46.496146073206624,0.05675832727889407
2021-04-11 23:23:00,60023.07,60051.45,59952.5,59999.31,64.879144,3892644.31786277,1802,60.47388867571707,0.055142532945917644
